HR+D2240_1:101		
352.65	64.38	
353.114	74.38	
353.578	74.38	
354.043	78.38	
354.507	86.38	
354.971	87.38	
355.435	73.38	
355.899	81.38	
356.363	73.38	
356.828	92.38	
357.292	91.38	
357.756	69.38	
358.22	69.38	
358.684	64.38	
359.148	85.38	
359.612	87.38	
360.076	75.38	
360.539	74.38	
361.003	90.38	
361.467	68.38	
361.931	61.38	
362.395	61.38	
362.859	74.38	
363.323	83.38	
363.786	61.38	
364.25	60.38	
364.714	84.38	
365.177	94.38	
365.641	60.38	
366.105	69.38	
366.568	93.38	
367.032	72.38	
367.495	69.38	
367.959	72.38	
368.422	84.38	
368.886	69.38	
369.349	83.38	
369.813	79.38	
370.276	94.38	
370.74	77.38	
371.203	76.38	
371.666	71.38	
372.13	81.38	
372.593	92.38	
373.056	78.38	
373.52	86.38	
373.983	66.38	
374.446	71.38	
374.909	68.38	
375.372	63.38	
375.836	72.38	
376.299	81.38	
376.762	78.38	
377.225	75.38	
377.688	73.38	
378.151	87.38	
378.614	88.38	
379.077	74.38	
379.54	83.38	
380.003	70.38	
380.466	54.38	
380.929	74.38	
381.391	74.38	
381.854	78.38	
382.317	80.38	
382.78	62.38	
383.243	80.38	
383.705	85.38	
384.168	63.38	
384.631	72.38	
385.093	87.38	
385.556	66.38	
386.019	78.38	
386.481	78.38	
386.944	76.38	
387.406	79.38	
387.869	85.38	
388.331	59.38	
388.794	89.38	
389.256	75.38	
389.719	85.38	
390.181	87.38	
390.644	80.38	
391.106	83.38	
391.568	77.38	
392.031	61.38	
392.493	64.38	
392.955	73.38	
393.417	79.38	
393.88	64.38	
394.342	71.38	
394.804	83.38	
395.266	72.38	
395.728	63.38	
396.19	74.38	
396.652	69.38	
397.114	70.38	
397.576	67.38	
398.038	73.38	
398.5	68.38	
398.962	86.38	
399.424	86.38	
399.886	83.38	
400.348	69.38	
400.81	59.38	
401.272	77.38	
401.734	74.38	
402.195	77.38	
402.657	79.38	
403.119	85.38	
403.581	81.38	
404.042	80.38	
404.504	78.38	
404.966	65.38	
405.427	90.38	
405.889	69.38	
406.35	85.38	
406.812	86.38	
407.273	74.38	
407.735	65.38	
408.196	89.38	
408.658	106.38	
409.119	83.38	
409.581	83.38	
410.042	83.38	
410.503	79.38	
410.965	75.38	
411.426	93.38	
411.887	68.38	
412.349	77.38	
412.81	67.38	
413.271	66.38	
413.732	77.38	
414.193	71.38	
414.655	86.38	
415.116	79.38	
415.577	66.38	
416.038	73.38	
416.499	69.38	
416.96	75.38	
417.421	75.38	
417.882	53.38	
418.343	75.38	
418.804	85.38	
419.265	63.38	
419.726	83.38	
420.186	74.38	
420.647	74.38	
421.108	73.38	
421.569	71.38	
422.03	62.38	
422.49	93.38	
422.951	62.38	
423.412	53.38	
423.872	89.38	
424.333	64.38	
424.794	89.38	
425.254	61.38	
425.715	73.38	
426.175	88.38	
426.636	73.38	
427.096	71.38	
427.557	70.38	
428.017	81.38	
428.478	73.38	
428.938	71.38	
429.399	70.38	
429.859	87.38	
430.319	82.38	
430.78	74.38	
431.24	71.38	
431.7	80.38	
432.16	75.38	
432.62	71.38	
433.081	71.38	
433.541	74.38	
434.001	67.38	
434.461	78.38	
434.921	62.38	
435.381	60.38	
435.841	68.38	
436.301	70.38	
436.761	68.38	
437.221	65.38	
437.681	68.38	
438.141	70.38	
438.601	76.38	
439.061	64.38	
439.521	66.38	
439.981	83.38	
440.44	70.38	
440.9	70.38	
441.36	74.38	
441.82	79.38	
442.279	93.38	
442.739	69.38	
443.199	71.38	
443.658	82.38	
444.118	81.38	
444.577	72.38	
445.037	65.38	
445.496	71.38	
445.956	79.38	
446.415	77.38	
446.875	71.38	
447.334	63.38	
447.794	78.38	
448.253	60.38	
448.712	70.38	
449.172	73.38	
449.631	73.38	
450.09	65.38	
450.55	64.38	
451.009	84.38	
451.468	55.38	
451.927	74.38	
452.386	71.38	
452.846	86.38	
453.305	70.38	
453.764	68.38	
454.223	78.38	
454.682	72.38	
455.141	84.38	
455.6	70.38	
456.059	86.38	
456.518	87.38	
456.977	75.38	
457.436	73.38	
457.895	60.38	
458.353	69.38	
458.812	59.38	
459.271	63.38	
459.73	78.38	
460.189	63.38	
460.647	76.38	
461.106	73.38	
461.565	74.38	
462.023	72.38	
462.482	83.38	
462.941	78.38	
463.399	86.38	
463.858	66.38	
464.316	69.38	
464.775	70.38	
465.233	83.38	
465.692	65.38	
466.15	81.38	
466.609	81.38	
467.067	64.38	
467.525	87.38	
467.984	75.38	
468.442	69.38	
468.9	74.38	
469.358	75.38	
469.817	80.38	
470.275	75.38	
470.733	78.38	
471.191	63.38	
471.649	71.38	
472.108	76.38	
472.566	73.38	
473.024	71.38	
473.482	66.38	
473.94	71.38	
474.398	75.38	
474.856	75.38	
475.314	73.38	
475.772	74.38	
476.23	66.38	
476.687	74.38	
477.145	80.38	
477.603	67.38	
478.061	75.38	
478.519	68.38	
478.976	61.38	
479.434	52.38	
479.892	73.38	
480.349	73.38	
480.807	80.38	
481.265	84.38	
481.722	85.38	
482.18	67.38	
482.637	74.38	
483.095	85.38	
483.553	73.38	
484.01	82.38	
484.467	58.38	
484.925	73.38	
485.382	69.38	
485.84	57.38	
486.297	70.38	
486.754	72.38	
487.212	60.38	
487.669	70.38	
488.126	65.38	
488.583	86.38	
489.041	69.38	
489.498	70.38	
489.955	69.38	
490.412	64.38	
490.869	64.38	
491.326	84.38	
491.783	74.38	
492.24	67.38	
492.697	77.38	
493.154	56.38	
493.611	80.38	
494.068	81.38	
494.525	74.38	
494.982	69.38	
495.439	80.38	
495.896	76.38	
496.353	88.38	
496.809	84.38	
497.266	88.38	
497.723	86.38	
498.18	103.38	
498.636	92.38	
499.093	84.38	
499.55	104.38	
500.006	103.38	
500.463	98.38	
500.919	106.38	
501.376	99.38	
501.832	119.38	
502.289	85.38	
502.745	102.38	
503.202	85.38	
503.658	85.38	
504.115	91.38	
504.571	94.38	
505.027	87.38	
505.484	75.38	
505.94	90.38	
506.396	85.38	
506.853	87.38	
507.309	82.38	
507.765	76.38	
508.221	74.38	
508.677	78.38	
509.133	100.38	
509.59	85.38	
510.046	94.38	
510.502	91.38	
510.958	84.38	
511.414	80.38	
511.87	70.38	
512.326	79.38	
512.781	73.38	
513.237	82.38	
513.693	79.38	
514.149	73.38	
514.605	62.38	
515.061	63.38	
515.516	67.38	
515.972	78.38	
516.428	76.38	
516.884	75.38	
517.339	63.38	
517.795	76.38	
518.251	77.38	
518.706	68.38	
519.162	77.38	
519.617	61.38	
520.073	90.38	
520.528	66.38	
520.984	75.38	
521.439	66.38	
521.895	55.38	
522.35	67.38	
522.805	62.38	
523.261	76.38	
523.716	82.38	
524.171	73.38	
524.627	63.38	
525.082	54.38	
525.537	56.38	
525.992	58.38	
526.448	62.38	
526.903	68.38	
527.358	70.38	
527.813	57.38	
528.268	74.38	
528.723	81.38	
529.178	80.38	
529.633	75.38	
530.088	77.38	
530.543	69.38	
530.998	76.38	
531.453	81.38	
531.908	77.38	
532.363	72.38	
532.817	62.38	
533.272	69.38	
533.727	86.38	
534.182	69.38	
534.636	69.38	
535.091	68.38	
535.546	68.38	
536	78.38	
536.455	76.38	
536.91	60.38	
537.364	85.38	
537.819	62.38	
538.273	89.38	
538.728	81.38	
539.182	72.38	
539.637	63.38	
540.091	75.38	
540.546	66.38	
541	71.38	
541.454	74.38	
541.909	62.38	
542.363	81.38	
542.817	82.38	
543.271	104.38	
543.726	78.38	
544.18	56.38	
544.634	81.38	
545.088	73.38	
545.542	85.38	
545.996	89.38	
546.451	68.38	
546.905	69.38	
547.359	75.38	
547.813	74.38	
548.267	80.38	
548.721	77.38	
549.174	64.38	
549.628	77.38	
550.082	59.38	
550.536	62.38	
550.99	55.38	
551.444	73.38	
551.897	65.38	
552.351	63.38	
552.805	62.38	
553.259	61.38	
553.712	78.38	
554.166	73.38	
554.62	63.38	
555.073	77.38	
555.527	75.38	
555.98	75.38	
556.434	66.38	
556.887	64.38	
557.341	74.38	
557.794	73.38	
558.248	77.38	
558.701	75.38	
559.154	78.38	
559.608	75.38	
560.061	89.38	
560.514	69.38	
560.968	72.38	
561.421	78.38	
561.874	80.38	
562.327	69.38	
562.78	73.38	
563.233	66.38	
563.687	54.38	
564.14	57.38	
564.593	78.38	
565.046	76.38	
565.499	65.38	
565.952	79.38	
566.405	76.38	
566.858	66.38	
567.311	74.38	
567.763	59.38	
568.216	80.38	
568.669	73.38	
569.122	71.38	
569.575	78.38	
570.028	73.38	
570.48	61.38	
570.933	78.38	
571.386	68.38	
571.838	68.38	
572.291	83.38	
572.744	74.38	
573.196	84.38	
573.649	77.38	
574.101	77.38	
574.554	74.38	
575.006	79.38	
575.459	66.38	
575.911	58.38	
576.363	86.38	
576.816	63.38	
577.268	71.38	
577.721	46.38	
578.173	71.38	
578.625	69.38	
579.077	65.38	
579.53	70.38	
579.982	66.38	
580.434	55.38	
580.886	55.38	
581.338	74.38	
581.79	63.38	
582.242	65.38	
582.694	71.38	
583.146	71.38	
583.598	57.38	
584.05	56.38	
584.502	63.38	
584.954	59.38	
585.406	70.38	
585.858	70.38	
586.31	84.38	
586.762	64.38	
587.214	67.38	
587.665	86.38	
588.117	65.38	
588.569	69.38	
589.02	63.38	
589.472	71.38	
589.924	61.38	
590.375	88.38	
590.827	83.38	
591.279	81.38	
591.73	71.38	
592.182	72.38	
592.633	82.38	
593.084	61.38	
593.536	58.38	
593.987	64.38	
594.439	74.38	
594.89	64.38	
595.341	68.38	
595.793	74.38	
596.244	83.38	
596.695	71.38	
597.146	81.38	
597.598	83.38	
598.049	75.38	
598.5	92.38	
598.951	67.38	
599.402	83.38	
599.853	84.38	
600.304	75.38	
600.755	69.38	
601.206	72.38	
601.657	67.38	
602.108	73.38	
602.559	60.38	
603.01	68.38	
603.461	68.38	
603.912	88.38	
604.363	76.38	
604.813	53.38	
605.264	79.38	
605.715	62.38	
606.166	66.38	
606.616	90.38	
607.067	71.38	
607.518	77.38	
607.968	60.38	
608.419	67.38	
608.869	59.38	
609.32	54.38	
609.77	73.38	
610.221	54.38	
610.671	65.38	
611.122	57.38	
611.572	78.38	
612.023	64.38	
612.473	59.38	
612.923	86.38	
613.374	82.38	
613.824	66.38	
614.274	62.38	
614.724	69.38	
615.175	83.38	
615.625	73.38	
616.075	57.38	
616.525	87.38	
616.975	83.38	
617.425	86.38	
617.875	61.38	
618.325	71.38	
618.775	69.38	
619.225	67.38	
619.675	80.38	
620.125	71.38	
620.575	75.38	
621.025	54.38	
621.475	77.38	
621.924	83.38	
622.374	70.38	
622.824	63.38	
623.274	75.38	
623.723	89.38	
624.173	80.38	
624.623	93.38	
625.072	81.38	
625.522	63.38	
625.972	65.38	
626.421	88.38	
626.871	74.38	
627.32	84.38	
627.77	80.38	
628.219	81.38	
628.669	67.38	
629.118	87.38	
629.567	71.38	
630.017	64.38	
630.466	79.38	
630.915	69.38	
631.365	75.38	
631.814	70.38	
632.263	77.38	
632.712	57.38	
633.161	69.38	
633.611	88.38	
634.06	78.38	
634.509	68.38	
634.958	50.38	
635.407	60.38	
635.856	68.38	
636.305	65.38	
636.754	71.38	
637.203	72.38	
637.652	71.38	
638.101	59.38	
638.549	74.38	
638.998	72.38	
639.447	70.38	
639.896	69.38	
640.345	73.38	
640.793	60.38	
641.242	66.38	
641.691	61.38	
642.139	86.38	
642.588	68.38	
643.036	78.38	
643.485	76.38	
643.934	75.38	
644.382	60.38	
644.831	62.38	
645.279	77.38	
645.727	69.38	
646.176	75.38	
646.624	64.38	
647.073	73.38	
647.521	82.38	
647.969	71.38	
648.418	67.38	
648.866	80.38	
649.314	74.38	
649.762	75.38	
650.21	79.38	
650.659	75.38	
651.107	66.38	
651.555	61.38	
652.003	73.38	
652.451	74.38	
652.899	69.38	
653.347	59.38	
653.795	78.38	
654.243	81.38	
654.691	61.38	
655.139	72.38	
655.586	61.38	
656.034	61.38	
656.482	80.38	
656.93	69.38	
657.378	69.38	
657.825	80.38	
658.273	61.38	
658.721	85.38	
659.168	71.38	
659.616	53.38	
660.064	90.38	
660.511	82.38	
660.959	55.38	
661.406	79.38	
661.854	61.38	
662.301	71.38	
662.749	73.38	
663.196	63.38	
663.644	60.38	
664.091	58.38	
664.538	72.38	
664.986	76.38	
665.433	70.38	
665.88	89.38	
666.327	76.38	
666.775	71.38	
667.222	78.38	
667.669	74.38	
668.116	66.38	
668.563	69.38	
669.01	82.38	
669.457	69.38	
669.904	73.38	
670.351	72.38	
670.798	77.38	
671.245	81.38	
671.692	61.38	
672.139	72.38	
672.586	80.38	
673.033	74.38	
673.479	72.38	
673.926	77.38	
674.373	83.38	
674.82	63.38	
675.266	69.38	
675.713	63.38	
676.16	64.38	
676.606	45.38	
677.053	56.38	
677.5	76.38	
677.946	69.38	
678.393	61.38	
678.839	73.38	
679.286	75.38	
679.732	71.38	
680.178	74.38	
680.625	59.38	
681.071	77.38	
681.518	79.38	
681.964	68.38	
682.41	62.38	
682.856	84.38	
683.303	85.38	
683.749	44.38	
684.195	71.38	
684.641	81.38	
685.087	86.38	
685.533	60.38	
685.979	69.38	
686.426	76.38	
686.872	82.38	
687.318	78.38	
687.763	85.38	
688.209	74.38	
688.655	62.38	
689.101	61.38	
689.547	65.38	
689.993	62.38	
690.439	68.38	
690.885	77.38	
691.33	77.38	
691.776	71.38	
692.222	65.38	
692.667	69.38	
693.113	91.38	
693.559	75.38	
694.004	74.38	
694.45	77.38	
694.895	85.38	
695.341	73.38	
695.786	80.38	
696.232	61.38	
696.677	84.38	
697.123	83.38	
697.568	86.38	
698.013	78.38	
698.459	64.38	
698.904	69.38	
699.349	75.38	
699.795	75.38	
700.24	79.38	
700.685	89.38	
701.13	63.38	
701.575	68.38	
702.02	70.38	
702.466	72.38	
702.911	55.38	
703.356	63.38	
703.801	57.38	
704.246	71.38	
704.691	74.38	
705.136	88.38	
705.58	75.38	
706.025	79.38	
706.47	71.38	
706.915	67.38	
707.36	67.38	
707.805	67.38	
708.249	79.38	
708.694	71.38	
709.139	64.38	
709.583	77.38	
710.028	66.38	
710.473	70.38	
710.917	66.38	
711.362	75.38	
711.806	77.38	
712.251	76.38	
712.695	79.38	
713.14	77.38	
713.584	57.38	
714.029	74.38	
714.473	85.38	
714.917	69.38	
715.362	71.38	
715.806	78.38	
716.25	73.38	
716.694	79.38	
717.139	68.38	
717.583	63.38	
718.027	73.38	
718.471	77.38	
718.915	80.38	
719.359	74.38	
719.803	70.38	
720.247	73.38	
720.691	61.38	
721.135	65.38	
721.579	71.38	
722.023	77.38	
722.467	76.38	
722.911	73.38	
723.355	52.38	
723.799	77.38	
724.242	77.38	
724.686	76.38	
725.13	75.38	
725.573	83.38	
726.017	77.38	
726.461	87.38	
726.904	70.38	
727.348	63.38	
727.792	79.38	
728.235	86.38	
728.679	66.38	
729.122	65.38	
729.566	73.38	
730.009	72.38	
730.452	84.38	
730.896	67.38	
731.339	67.38	
731.782	76.38	
732.226	75.38	
732.669	71.38	
733.112	74.38	
733.555	81.38	
733.999	82.38	
734.442	85.38	
734.885	78.38	
735.328	70.38	
735.771	71.38	
736.214	83.38	
736.657	95.38	
737.1	85.38	
737.543	77.38	
737.986	103.38	
738.429	102.38	
738.872	93.38	
739.315	113.38	
739.758	122.38	
740.201	119.38	
740.643	126.38	
741.086	132.38	
741.529	147.38	
741.972	157.38	
742.414	166.38	
742.857	183.38	
743.299	206.38	
743.742	223.38	
744.185	230.38	
744.627	217.38	
745.07	235.38	
745.512	257.38	
745.955	251.38	
746.397	288.38	
746.839	278.38	
747.282	281.38	
747.724	276.38	
748.167	274.38	
748.609	286.38	
749.051	298.38	
749.493	281.38	
749.936	275.38	
750.378	276.38	
750.82	274.38	
751.262	269.38	
751.704	253.38	
752.146	278.38	
752.588	265.38	
753.03	261.38	
753.472	244.38	
753.914	245.38	
754.356	232.38	
754.798	289.38	
755.24	251.38	
755.682	262.38	
756.124	255.38	
756.566	222.38	
757.007	241.38	
757.449	230.38	
757.891	217.38	
758.333	223.38	
758.774	207.38	
759.216	198.38	
759.658	184.38	
760.099	179.38	
760.541	171.38	
760.982	147.38	
761.424	159.38	
761.865	152.38	
762.307	172.38	
762.748	149.38	
763.19	158.38	
763.631	161.38	
764.072	149.38	
764.514	154.38	
764.955	133.38	
765.396	130.38	
765.837	149.38	
766.279	136.38	
766.72	122.38	
767.161	110.38	
767.602	132.38	
768.043	125.38	
768.484	120.38	
768.925	117.38	
769.366	123.38	
769.807	111.38	
770.248	101.38	
770.689	103.38	
771.13	100.38	
771.571	103.38	
772.012	95.38	
772.453	102.38	
772.894	88.38	
773.334	98.38	
773.775	77.38	
774.216	103.38	
774.657	80.38	
775.097	86.38	
775.538	115.38	
775.978	91.38	
776.419	79.38	
776.86	88.38	
777.3	79.38	
777.741	80.38	
778.181	76.38	
778.622	88.38	
779.062	63.38	
779.502	72.38	
779.943	75.38	
780.383	88.38	
780.823	77.38	
781.264	81.38	
781.704	73.38	
782.144	84.38	
782.584	74.38	
783.025	79.38	
783.465	75.38	
783.905	75.38	
784.345	81.38	
784.785	89.38	
785.225	83.38	
785.665	68.38	
786.105	75.38	
786.545	78.38	
786.985	84.38	
787.425	70.38	
787.865	78.38	
788.305	79.38	
788.744	66.38	
789.184	83.38	
789.624	62.38	
790.064	68.38	
790.503	80.38	
790.943	71.38	
791.383	67.38	
791.822	69.38	
792.262	64.38	
792.702	87.38	
793.141	70.38	
793.581	86.38	
794.02	61.38	
794.46	71.38	
794.899	79.38	
795.338	77.38	
795.778	79.38	
796.217	73.38	
796.657	78.38	
797.096	82.38	
797.535	84.38	
797.974	88.38	
798.414	84.38	
798.853	69.38	
799.292	101.38	
799.731	74.38	
800.17	59.38	
800.609	65.38	
801.048	70.38	
801.487	61.38	
801.926	72.38	
802.365	79.38	
802.804	86.38	
803.243	69.38	
803.682	73.38	
804.121	71.38	
804.56	58.38	
804.998	78.38	
805.437	70.38	
805.876	79.38	
806.315	59.38	
806.753	77.38	
807.192	78.38	
807.631	75.38	
808.069	76.38	
808.508	73.38	
808.946	63.38	
809.385	77.38	
809.824	79.38	
810.262	86.38	
810.7	62.38	
811.139	71.38	
811.577	82.38	
812.016	67.38	
812.454	71.38	
812.892	53.38	
813.331	80.38	
813.769	77.38	
814.207	73.38	
814.645	59.38	
815.083	68.38	
815.521	78.38	
815.96	71.38	
816.398	63.38	
816.836	66.38	
817.274	86.38	
817.712	64.38	
818.15	81.38	
818.588	82.38	
819.026	60.38	
819.464	80.38	
819.901	80.38	
820.339	86.38	
820.777	80.38	
821.215	82.38	
821.653	65.38	
822.09	83.38	
822.528	72.38	
822.966	68.38	
823.403	70.38	
823.841	76.38	
824.278	74.38	
824.716	73.38	
825.154	74.38	
825.591	75.38	
826.029	75.38	
826.466	86.38	
826.903	75.38	
827.341	59.38	
827.778	92.38	
828.215	66.38	
828.653	77.38	
829.09	72.38	
829.527	69.38	
829.965	54.38	
830.402	75.38	
830.839	81.38	
831.276	67.38	
831.713	67.38	
832.15	80.38	
832.587	65.38	
833.024	64.38	
833.461	68.38	
833.898	89.38	
834.335	73.38	
834.772	78.38	
835.209	66.38	
835.646	76.38	
836.083	77.38	
836.52	79.38	
836.956	91.38	
837.393	69.38	
837.83	71.38	
838.267	78.38	
838.703	75.38	
839.14	77.38	
839.576	58.38	
840.013	78.38	
840.45	66.38	
840.886	81.38	
841.323	69.38	
841.759	74.38	
842.196	80.38	
842.632	53.38	
843.068	78.38	
843.505	75.38	
843.941	59.38	
844.377	65.38	
844.814	91.38	
845.25	69.38	
845.686	77.38	
846.122	70.38	
846.558	65.38	
846.995	75.38	
847.431	79.38	
847.867	71.38	
848.303	73.38	
848.739	61.38	
849.175	78.38	
849.611	77.38	
850.047	69.38	
850.483	86.38	
850.919	79.38	
851.354	69.38	
851.79	65.38	
852.226	71.38	
852.662	58.38	
853.098	61.38	
853.533	61.38	
853.969	77.38	
854.405	77.38	
854.84	67.38	
855.276	66.38	
855.711	68.38	
856.147	85.38	
856.582	72.38	
857.018	69.38	
857.453	86.38	
857.889	67.38	
858.324	71.38	
858.76	75.38	
859.195	83.38	
859.63	74.38	
860.066	77.38	
860.501	67.38	
860.936	77.38	
861.371	76.38	
861.806	83.38	
862.242	68.38	
862.677	75.38	
863.112	71.38	
863.547	67.38	
863.982	80.38	
864.417	73.38	
864.852	85.38	
865.287	72.38	
865.722	80.38	
866.157	75.38	
866.592	78.38	
867.026	80.38	
867.461	72.38	
867.896	71.38	
868.331	77.38	
868.766	74.38	
869.2	66.38	
869.635	82.38	
870.07	80.38	
870.504	63.38	
870.939	76.38	
871.373	80.38	
871.808	86.38	
872.242	82.38	
872.677	93.38	
873.111	77.38	
873.546	76.38	
873.98	66.38	
874.414	75.38	
874.849	79.38	
875.283	76.38	
875.717	81.38	
876.152	81.38	
876.586	84.38	
877.02	79.38	
877.454	65.38	
877.888	73.38	
878.322	76.38	
878.757	74.38	
879.191	85.38	
879.625	63.38	
880.059	73.38	
880.493	74.38	
880.927	78.38	
881.36	72.38	
881.794	77.38	
882.228	76.38	
882.662	73.38	
883.096	65.38	
883.53	78.38	
883.963	77.38	
884.397	55.38	
884.831	64.38	
885.264	69.38	
885.698	67.38	
886.132	89.38	
886.565	79.38	
886.999	67.38	
887.432	73.38	
887.866	71.38	
888.299	72.38	
888.733	71.38	
889.166	80.38	
889.599	82.38	
890.033	83.38	
890.466	68.38	
890.899	69.38	
